/data/2016-08-25/XBI-2016-08-25.mpp,59.13,61.97,64847,4.802976492474203
/data/2016-06-17/XBI-2016-06-17.mpp,53.18,55.2,50420,3.798420458819111
/data/2016-07-06/XBI-2016-07-06.mpp,54.47,56.64,48409,3.9838443179731993
/data/2016-06-28/XBI-2016-06-28.mpp,50.5,52.14,39750,3.247524752475248
/data/2016-06-27/XBI-2016-06-27.mpp,49.51,52.04,69924,5.110078771965262
/data/2016-10-12/XBI-2016-10-12.mpp,61.2,63.76,43100,4.183006535947705
/data/2016-06-14/XBI-2016-06-14.mpp,53.61,55.32,46873,3.1897034135422513
/data/2016-06-24/XBI-2016-06-24.mpp,50.05,53.39,66770,6.673326673326681
/data/2016-06-02/XBI-2016-06-02.mpp,58.0811,59.9,43185,3.1316555643746407
/data/2016-09-19/XBI-2016-09-19.mpp,64.521,67.48,43958,4.586103749166943
/data/2016-10-11/XBI-2016-10-11.mpp,62.85,65.57,36698,4.327764518695293
/data/2016-07-01/XBI-2016-07-01.mpp,53.8,55.88,43071,3.866171003717482
/data/2016-08-24/XBI-2016-08-24.mpp,60.73,64.89,68839,6.849991766836825
/data/2016-09-21/XBI-2016-09-21.mpp,66.19,68.51,49399,3.5050611874905684
/data/2016-08-02/XBI-2016-08-02.mpp,61.68,64.03,71501,3.8099870298313903
/data/2016-06-03/XBI-2016-06-03.mpp,57.49,59.9,51991,4.192033397112535
/data/2016-08-10/XBI-2016-08-10.mpp,60.85,62.82,43409,3.237469186524238
/data/2016-07-13/XBI-2016-07-13.mpp,56.12,58.51,41903,4.25873129009266
